AFR,Cameroon,2018,51,23,2078,0,0
AFR,Cameroon,2018,52,17,1417,0,0
AFR,Cameroon,2019,1,29,1568,0,0
AFR,Cameroon,2019,2,28,2093,0,0
AFR,Cameroon,2019,3,23,2233,0,0
AFR,Cameroon,2019,4,20,2048,0,0
AFR,Cameroon,2019,5,23,2010,0,0
AFR,Cameroon,2019,6,41,2036,0,0
AFR,Cameroon,2019,7,22,1924,0,0
AFR,Cameroon,2019,8,25,1406,0,0
AFR,Cameroon,2019,9,19,1435,0,0
AFR,Cameroon,2019,10,22,1365,0,0
AFR,Cameroon,2019,11,21,2179,0,0
AFR,Cameroon,2019,12,24,1861,0,0
AFR,Cameroon,2019,13,11,2160,0,0
AFR,Cameroon,2019,14,28,1941,0,0
AFR,Cameroon,2019,15,20,2062,0,0
AFR,Cameroon,2019,16,24,2005,0,0
AFR,Cameroon,2019,17,14,1930,0,0
AFR,Cameroon,2019,18,10,2099,0,0
AFR,Cameroon,2019,19,16,1725,0,0
AFR,Cameroon,2019,20,12,1775,0,0
AFR,Cameroon,2019,21,6,1411,0,0
AFR,Cameroon,2019,22,17,1402,0,0
AFR,Cameroon,2019,23,17,1358,0,0
AFR,Cameroon,2019,24,19,1449,0,0
AFR,Cameroon,2019,25,14,669,0,0
AFR,Cameroon,2019,26,21,2166,0,0
AFR,Cameroon,2019,27,22,2144,0,0
AFR,Cameroon,2019,28,22,1652,0,0
AFR,Cameroon,2019,29,23,1995,0,0
AFR,Cameroon,2019,30,23,1754,0,0
AFR,Cameroon,2019,31,20,884,0,0
AFR,Cameroon,2019,32,19,1473,0,0
AFR,Cameroon,2019,33,13,1291,0,0
AFR,Cameroon,2019,34,16,1338,0,0
AFR,Cameroon,2019,35,12,1657,0,0
AFR,Cameroon,2019,36,31,1836,0,0
AFR,Cameroon,2019,37,23,2210,0,0
AFR,Cameroon,2019,38,38,2204,0,0
AFR,Cameroon,2019,39,34,2198,0,0
AFR,Cameroon,2019,40,42,2147,0,0
AFR,Cameroon,2019,41,54,2371,0,0
AFR,Cameroon,2019,42,33,2015,0,0
AFR,Cameroon,2019,43,26,1672,0,0
AFR,Cameroon,2019,44,26,1751,0,0
AFR,Cameroon,2019,45,33,1966,0,0
AFR,Cameroon,2019,46,29,1868,0,0
AFR,Cameroon,2019,47,47,1219,0,0
AFR,Cameroon,2019,48,52,1654,0,0
AFR,Cameroon,2019,49,28,1842,0,0
AFR,Cameroon,2019,50,35,1920,0,0
AFR,Cameroon,2019,51,23,1754,0,0
AFR,Cameroon,2019,52,26,1606,0,0
AFR,Cameroon,2020,1,18,1426,0,0
AFR,Cameroon,2020,2,28,1402,0,0
AFR,Cameroon,2020,3,19,1873,0,0
AFR,Cameroon,2020,4,27,1879,0,0
AFR,Cameroon,2020,5,25,1688,0,0
AFR,Cameroon,2020,6,18,1924,0,0
AFR,Cameroon,2020,7,18,1681,0,0
AFR,Cameroon,2020,8,21,1771,0,0
AFR,Cameroon,2020,9,7,1399,0,0
AFR,Cameroon,2020,10,10,1553,0,0
AFR,Cameroon,2020,11,0,408,0,0
AFR,Cameroon,2020,12,4,643,0,0
AFR,Cameroon,2023,1,0,475,0,0
AFR,Cameroon,2023,2,0,750,0,0
AFR,Cameroon,2023,3,4,981,1,0
AFR,Cameroon,2023,4,8,527,0,0
AFR,Cameroon,2023,5,1,985,4,0
AFR,Cameroon,2023,6,1,999,1,0
